name,age,weight,height,noc,sport,sex
"Helene Hermine ""Leni"" Schmidt (-Fischer)",21.0,60.0,169.0,GER,Athletics,F
Oscar Daniel Bezerra Schmidt,22.0,107.0,205.0,BRA,Basketball,M
Oscar Daniel Bezerra Schmidt,26.0,107.0,205.0,BRA,Basketball,M
Oscar Daniel Bezerra Schmidt,30.0,107.0,205.0,BRA,Basketball,M
Oscar Daniel Bezerra Schmidt,34.0,107.0,205.0,BRA,Basketball,M
Oscar Daniel Bezerra Schmidt,38.0,107.0,205.0,BRA,Basketball,M
Paul-Gerhard Schmidt,25.0,62.0,173.0,GER,Athletics,M
Paul-Gerhard Schmidt,29.0,62.0,173.0,GER,Athletics,M
Reinhold Schmidt,25.0,69.0,178.0,GER,Athletics,M
Torsten Schmidt,29.0,118.0,207.0,GER,Athletics,M
Willard Theodore Schmidt,26.0,86.0,205.0,USA,Basketball,M
Helga Schmidt-Neuber,19.0,61.0,172.0,GER,Swimming,F
Helga Schmidt-Neuber,23.0,61.0,172.0,GER,Swimming,F
Helga Schmidt-Neuber,27.0,61.0,172.0,GER,Swimming,F
Paulina Schmiedel,23.0,61.0,175.0,GER,Swimming,F
Allison Rodgers Schmitt,18.0,75.0,185.0,USA,Swimming,F
Allison Rodgers Schmitt,22.0,75.0,185.0,USA,Swimming,F
Allison Rodgers Schmitt,26.0,75.0,185.0,USA,Swimming,F
Johannes Schmitt,21.0,67.0,179.0,GER,Athletics,M
Marlene Magdalena Schmitz-Portz (Matthei-),22.0,60.0,173.0,GER,Athletics,F
Kurt Schneider,28.0,58.0,173.0,GER,Athletics,M
Renate Schneider,21.0,50.0,159.0,GER,Gymnastics,F
Thomas Schneider,23.0,83.0,185.0,GER,Athletics,M
Sonja Schber,23.0,64.0,177.0,GER,Swimming,F
Dana Lee Schoenfield,19.0,66.0,173.0,USA,Swimming,F
Melboune Dale Schofield,21.0,79.0,183.0,USA,Athletics,M
Clarke Currie Scholes,21.0,79.0,191.0,USA,Swimming,M
"Donald Arthur ""Don"" Schollander",18.0,79.0,180.0,USA,Swimming,M
"Donald Arthur ""Don"" Schollander",22.0,79.0,180.0,USA,Swimming,M
Anke Scholz,17.0,69.0,182.0,GER,Swimming,F
Jackson Volney Scholz,23.0,61.0,172.0,USA,Athletics,M
Jackson Volney Scholz,27.0,61.0,172.0,USA,Athletics,M
Jackson Volney Scholz,31.0,61.0,172.0,USA,Athletics,M
Florian Schnbeck,30.0,91.0,190.0,GER,Athletics,M
Anke Schnfelder,16.0,46.0,163.0,GER,Gymnastics,F
Thomas Schnlebe,26.0,74.0,185.0,GER,Athletics,M
Thomas Schnlebe,30.0,74.0,185.0,GER,Athletics,M
Walter Schnrock,24.0,55.0,167.0,GER,Athletics,M
"Albert Edward ""Al"" Schoterman",21.0,118.0,186.0,USA,Athletics,M
Karl-Ernst Schottes,25.0,81.0,191.0,GER,Athletics,M
Michael Schrader,21.0,81.0,184.0,GER,Athletics,M
Daniela Schreiber,23.0,67.0,184.0,GER,Swimming,F
Jens Schreiber,21.0,83.0,193.0,GER,Swimming,M
Jens Schreiber,25.0,83.0,193.0,GER,Swimming,M
Detlef Schrempf,29.0,96.0,205.0,GER,Basketball,M
Diana Schrder,17.0,46.0,163.0,GER,Gymnastics,F
"Wilhelm Otto ""Willy"" Schrder",24.0,87.0,184.0,GER,Athletics,M
"Richard Alan ""Rich"" Schroeder",22.0,79.0,183.0,USA,Swimming,M
"Richard Alan ""Rich"" Schroeder",26.0,79.0,183.0,USA,Swimming,M
Rosemarie Schubert,20.0,61.0,170.0,GER,Athletics,F
"Irene Schuch (Stechmesser-, -Grieser)",24.0,78.0,172.0,GER,Athletics,F
Carl Francis Schueler,28.0,70.0,183.0,USA,Athletics,M
Carl Francis Schueler,32.0,70.0,183.0,USA,Athletics,M
Carl Francis Schueler,36.0,70.0,183.0,USA,Athletics,M
Carl Schuhmann,26.0,70.0,159.0,GER,Gymnastics,M
Carl Schuhmann,26.0,70.0,159.0,GER,Athletics,M
"Robert Keyser ""Bob"" Schul",27.0,66.0,184.0,USA,Athletics,M
Carolyn Jane Schuler,17.0,63.0,167.0,USA,Swimming,F
Lary Alan Schulhof,22.0,75.0,178.0,USA,Swimming,M
Jakob Schller,22.0,72.0,177.0,GER,Athletics,M
Jrgen Schult,32.0,110.0,193.0,GER,Athletics,M
Jrgen Schult,36.0,110.0,193.0,GER,Athletics,M
Jrgen Schult,40.0,110.0,193.0,GER,Athletics,M
Sofia Schulte,24.0,58.0,178.0,GER,Athletics,F
Ingo Schultz,29.0,99.0,201.0,GER,Athletics,M
Sven Schultze,30.0,112.0,206.0,GER,Basketball,M
Hans-Ulrich Schulz,25.0,83.0,183.0,GER,Athletics,M
Siegfried Schulz,26.0,77.0,183.0,GER,Athletics,M
Bradley Darrell Schumacher,22.0,90.0,193.0,USA,Swimming,M
Rita Schumacher,27.0,69.0,177.0,GER,Swimming,F
Heinz Schumann,28.0,76.0,179.0,GER,Athletics,M
Nils Schumann,22.0,80.0,192.0,GER,Athletics,M
Rainer Schttler,24.0,70.0,180.0,GER,Tennis,M
Rainer Schttler,28.0,70.0,180.0,GER,Tennis,M
Rainer Schttler,32.0,70.0,180.0,GER,Tennis,M
Carolyn Jeni Schuwalow (-Lloyd),23.0,46.0,163.0,AUS,Athletics,F
"Ingeborg ""Inge"" Schwalbe (Gnther-)",28.0,70.0,166.0,GER,Athletics,F
Christina Schwanitz,22.0,115.0,180.0,GER,Athletics,F
Christina Schwanitz,26.0,115.0,180.0,GER,Athletics,F
Christina Schwanitz,30.0,115.0,180.0,GER,Athletics,F
Adolf Schwarte,25.0,70.0,183.0,GER,Athletics,M
Florian Schwarthoff,24.0,83.0,201.0,GER,Athletics,M
Florian Schwarthoff,28.0,83.0,201.0,GER,Athletics,M
Florian Schwarthoff,32.0,83.0,201.0,GER,Athletics,M
Jillian Schwartz,24.0,61.0,172.0,USA,Athletics,F
"Samuel ""Sam"" Schwartz",29.0,59.0,165.0,USA,Athletics,M
Lilli Schwarzkopf,24.0,65.0,174.0,GER,Athletics,F
Lilli Schwarzkopf,28.0,65.0,174.0,GER,Athletics,F
"William Douglas ""Tripp"" Schwenk, III",21.0,79.0,190.0,USA,Swimming,M
"William Douglas ""Tripp"" Schwenk, III",25.0,79.0,190.0,USA,Swimming,M
Allan Scott,25.0,83.0,189.0,GBR,Athletics,M
"William ""Bill"" Scott",28.0,67.0,183.0,AUS,Athletics,M
"Charles Thomas ""Charlie"" Scott",19.0,82.0,196.0,USA,Basketball,M
Clyde Luther Scott,23.0,77.0,183.0,USA,Athletics,M
"Donald Magruder ""Don"" Scott",25.0,73.0,188.0,USA,Athletics,M
Duncan William MacNaughton Scott,19.0,72.0,190.0,GBR,Swimming,M
Jarvis Lavonne Scott (-Jones),21.0,53.0,174.0,USA,Athletics,F
Jeremy Richard Scott,31.0,93.0,206.0,USA,Athletics,M
"Louis Cohn ""Lou"" Scott",23.0,68.0,170.0,USA,Athletics,M
Henry Louis Scott,22.0,64.0,172.0,USA,Athletics,M
"Steven Michael ""Steve"" Scott",28.0,73.0,186.0,USA,Athletics,M
"Steven Michael ""Steve"" Scott",32.0,73.0,186.0,USA,Athletics,M
Susan Mary Scott,30.0,56.0,171.0,GBR,Athletics,F
"Susan Diane ""Sue"" Scott-Reeve (-Herrington)",17.0,71.0,178.0,GBR,Athletics,F
"Susan Diane ""Sue"" Scott-Reeve (-Herrington)",24.0,71.0,178.0,GBR,Athletics,F
"Susan Diane ""Sue"" Scott-Reeve (-Herrington)",28.0,71.0,178.0,GBR,Athletics,F
"Jennifer ""Jenni"" Screen (-Mottram)",26.0,69.0,180.0,AUS,Basketball,F
"Jennifer ""Jenni"" Screen (-Mottram)",30.0,69.0,180.0,AUS,Basketball,F
Jean Eileen Scrivens (-MacKenzie),21.0,61.0,170.0,GBR,Athletics,F
"Clark Todd Scully, Jr.",27.0,57.0,175.0,USA,Athletics,M
"Pamela Georgina ""Pam"" Seaborne (-Elliott)",16.0,59.0,167.0,GBR,Athletics,F
"Robert Lloyd ""Bob"" Seagren",21.0,80.0,183.0,USA,Athletics,M
"Robert Lloyd ""Bob"" Seagren",25.0,80.0,183.0,USA,Athletics,M
"Timothy M. ""Tim"" Seaman",28.0,64.0,175.0,USA,Athletics,M
"Timothy M. ""Tim"" Seaman",32.0,64.0,175.0,USA,Athletics,M
Mary Jane Sears,17.0,59.0,172.0,USA,Swimming,F
Emily Jane Seebohm,16.0,70.0,180.0,AUS,Swimming,F
Emily Jane Seebohm,20.0,70.0,180.0,AUS,Swimming,F
Emily Jane Seebohm,24.0,70.0,180.0,AUS,Swimming,F
Melanie Seeger,27.0,55.0,169.0,GER,Athletics,F
Melanie Seeger,31.0,55.0,169.0,GER,Athletics,F
Melanie Seeger,35.0,55.0,169.0,GER,Athletics,F
"William Healy ""Bill"" Sefton",21.0,82.0,190.0,USA,Athletics,M
David Hugh Segal,19.0,67.0,179.0,GBR,Athletics,M
David Hugh Segal,23.0,67.0,179.0,GBR,Athletics,M
Robert Arthur Seguso,25.0,82.0,191.0,USA,Tennis,M
Maren Elizabeth Seidler,17.0,100.0,188.0,USA,Athletics,F
Maren Elizabeth Seidler,21.0,100.0,188.0,USA,Athletics,F
Maren Elizabeth Seidler,25.0,100.0,188.0,USA,Athletics,F
Elisabeth Seitz,18.0,57.0,162.0,GER,Gymnastics,F
Elisabeth Seitz,22.0,57.0,162.0,GER,Gymnastics,F
Naomi Sekido,15.0,52.0,164.0,JPN,Swimming,F
Aya Sekine,18.0,44.0,157.0,JPN,Gymnastics,F
Hanami Sekine,20.0,43.0,156.0,JPN,Athletics,F
Toshihiko Seko,28.0,62.0,170.0,JPN,Athletics,M
Toshihiko Seko,32.0,62.0,170.0,JPN,Athletics,M
Monica Seles,22.0,70.0,179.0,USA,Tennis,F
Monica Seles,26.0,70.0,179.0,USA,Tennis,F
Brian E. Sell,29.0,64.0,178.0,USA,Athletics,M
Warwick Perrins Selvey,20.0,111.0,195.0,AUS,Athletics,M
Warwick Perrins Selvey,24.0,111.0,195.0,AUS,Athletics,M
"Lawrence James ""Larry"" Sengstock",20.0,98.0,198.0,AUS,Basketball,M
"Lawrence James ""Larry"" Sengstock",24.0,98.0,198.0,AUS,Basketball,M
"Lawrence James ""Larry"" Sengstock",28.0,98.0,198.0,AUS,Basketball,M
"Lawrence James ""Larry"" Sengstock",32.0,98.0,198.0,AUS,Basketball,M
Robert Wilhelm Sennecke,21.0,58.0,176.0,GER,Athletics,M
Kyoko Seo,20.0,37.0,144.0,JPN,Gymnastics,F
Anneliese Seonbuchner (-Keilitz),22.0,62.0,174.0,GER,Athletics,F
"Srgio ""Srgio Macarro"" de Toledo Machado",19.0,88.0,191.0,BRA,Basketball,M
"Srgio ""Srgio Macarro"" de Toledo Machado",23.0,88.0,191.0,BRA,Basketball,M
Adam Setliff,26.0,125.0,193.0,USA,Athletics,M
Adam Setliff,30.0,125.0,193.0,USA,Athletics,M
Daiya Seto,22.0,72.0,174.0,JPN,Swimming,M
"Katherine Anne ""Katy"" Sexton",18.0,68.0,180.0,GBR,Swimming,F
"Katherine Anne ""Katy"" Sexton",22.0,68.0,180.0,GBR,Swimming,F
Leo Joseph Sexton,22.0,108.0,193.0,USA,Athletics,M
"James Michael ""Jim"" Seymour",23.0,73.0,186.0,USA,Athletics,M
"Stephen Andrew ""Steve"" Seymour (-Cohen)",27.0,87.0,185.0,USA,Athletics,M
Sha Guoli,28.0,92.0,194.0,CHN,Basketball,M
"Nicholas ""Nick"" Shackell",21.0,86.0,193.0,GBR,Swimming,M
"Perresha Alexandra ""Perri"" Shakes-Drayton",23.0,66.0,172.0,GBR,Athletics,F
Shan Tao,22.0,120.0,215.0,CHN,Basketball,M
Shan Tao,26.0,120.0,215.0,CHN,Basketball,M
Shan Ying,17.0,67.0,172.0,CHN,Swimming,F
Shang Chunsong,20.0,34.0,143.0,CHN,Gymnastics,F
Shang Keyuan,21.0,79.0,183.0,CHN,Swimming,M
Joel Warren Shankle,23.0,79.0,193.0,USA,Athletics,M
Eric Lee Shanteau,24.0,80.0,188.0,USA,Swimming,M
Eric Lee Shanteau,28.0,80.0,188.0,USA,Swimming,M
Shao Ting,26.0,75.0,184.0,CHN,Basketball,F
Shao Tingting,23.0,70.0,175.0,CHN,Basketball,F
Shao Yiwen,17.0,56.0,171.0,CHN,Swimming,F
Fred Sharaga,38.0,69.0,170.0,USA,Athletics,M
Robert Cameron Sharp,22.0,77.0,182.0,GBR,Athletics,M
Lynsey Sharp,22.0,58.0,174.0,GBR,Athletics,F
Lynsey Sharp,26.0,58.0,174.0,GBR,Athletics,F
James Royce Sharp,20.0,68.0,183.0,USA,Swimming,M
"William John ""Bill"" Sharpe",24.0,76.0,182.0,USA,Athletics,M
"William John ""Bill"" Sharpe",28.0,76.0,182.0,USA,Athletics,M
"William John ""Bill"" Sharpe",32.0,76.0,182.0,USA,Athletics,M
"Arthur Briggs ""Art"" Shaw",21.0,76.0,183.0,USA,Athletics,M
"George Donald Shaw, II",20.0,81.0,183.0,USA,Athletics,M
"George Donald Shaw, II",25.0,81.0,183.0,USA,Athletics,M
Lorraine Amanda Shaw,32.0,91.0,171.0,GBR,Athletics,F
Lorraine Amanda Shaw,36.0,91.0,171.0,GBR,Athletics,F
"Timothy Andrew ""Tim"" Shaw",18.0,89.0,188.0,USA,Swimming,M
Frank Joseph Shea,26.0,73.0,181.0,USA,Athletics,M
Courtney Amanda Shealy (-Hart),22.0,72.0,191.0,USA,Swimming,F
"Donald Alexander ""Don"" Sheff",21.0,69.0,178.0,USA,Swimming,M
LaTanya Mechun Sheffield (-Williams),24.0,57.0,165.0,USA,Athletics,F
Michael Shelley,28.0,60.0,183.0,AUS,Athletics,M
Michael Shelley,32.0,60.0,183.0,AUS,Athletics,M
Shen Duo,19.0,72.0,180.0,CHN,Swimming,F
Shen Jian,21.0,62.0,165.0,CHN,Gymnastics,M
Shen Jianqiang,18.0,85.0,183.0,CHN,Swimming,M
Shen Jianqiang,23.0,85.0,183.0,CHN,Swimming,M
Shen Jianqiang,26.0,85.0,183.0,CHN,Swimming,M
Shen Li,27.0,70.0,170.0,CHN,Basketball,F
Shen Shengfei,24.0,74.0,172.0,CHN,Athletics,F
Brian Shenton,25.0,70.0,175.0,GBR,Athletics,M
Brian Shenton,29.0,70.0,175.0,GBR,Athletics,M
Joan C. E. Shepherd,24.0,47.0,157.0,GBR,Athletics,F
Alison Sheppard,15.0,65.0,176.0,GBR,Swimming,F
Alison Sheppard,19.0,65.0,176.0,GBR,Swimming,F
Alison Sheppard,23.0,65.0,176.0,GBR,Swimming,F
Alison Sheppard,27.0,65.0,176.0,GBR,Swimming,F
Alison Sheppard,31.0,65.0,176.0,GBR,Swimming,F
"Melvin Winfield ""Mel"" Sheppard",24.0,67.0,177.0,USA,Athletics,M
"Melvin Winfield ""Mel"" Sheppard",28.0,67.0,177.0,USA,Athletics,M
"Steven Bernard ""Steve"" Sheppard",22.0,95.0,198.0,USA,Basketball,M
Martin Joseph Sheridan,23.0,88.0,190.0,USA,Athletics,M
Martin Joseph Sheridan,25.0,88.0,190.0,USA,Athletics,M
Martin Joseph Sheridan,27.0,88.0,190.0,USA,Athletics,M
Lisa Sheridan-Paolini,37.0,44.0,150.0,AUS,Athletics,F
Benjamin Franklin Sherman,27.0,91.0,180.0,USA,Athletics,M
Benjamin Franklin Sherman,31.0,91.0,180.0,USA,Athletics,M
"Nathaniel Alden ""Nate"" Sherman",20.0,75.0,185.0,USA,Athletics,M
Patience Halsey Sherman,18.0,59.0,171.0,USA,Swimming,F
Cherrie Mae Parish Sherrard (Parish-),26.0,64.0,169.0,USA,Athletics,F
John Sherwood,23.0,83.0,187.0,GBR,Athletics,M
John Sherwood,27.0,83.0,187.0,GBR,Athletics,M
Shi Dongpeng,20.0,75.0,191.0,CHN,Athletics,M
Shi Dongpeng,24.0,75.0,191.0,CHN,Athletics,M
Shi Dongpeng,28.0,75.0,191.0,CHN,Athletics,M
Shi Feng,19.0,85.0,180.0,CHN,Swimming,M
Shi Haoran,18.0,80.0,181.0,CHN,Swimming,M
Shi Jinglin,23.0,68.0,175.0,CHN,Swimming,F
Shi Na,27.0,50.0,160.0,CHN,Athletics,F
Shi Tengfei,23.0,82.0,190.0,CHN,Swimming,M
Shi Yang,23.0,78.0,186.0,CHN,Swimming,M
Ai Shibata,22.0,63.0,176.0,JPN,Swimming,F
Ai Shibata,26.0,63.0,176.0,JPN,Swimming,F
Chieno Shibata,14.0,59.0,163.0,JPN,Swimming,F
Chieno Shibata,18.0,59.0,163.0,JPN,Swimming,F
Hiroshi Shibata,21.0,65.0,172.0,JPN,Athletics,M
Hiroshi Shibata,25.0,65.0,172.0,JPN,Athletics,M
Hiroyuki Shibata,25.0,65.0,170.0,JPN,Athletics,M
Ryuichi Shibata,24.0,73.0,173.0,JPN,Swimming,M
Yoko Shibui,29.0,47.0,165.0,JPN,Athletics,F
"Marion Lawrence ""Larry"" Shields",25.0,64.0,170.0,USA,Athletics,M
"Susanne Marie ""Susan"" Shields (-White)",16.0,60.0,170.0,USA,Swimming,F
"Thomas Allen ""Tom"" Shields",25.0,86.0,193.0,USA,Swimming,M
Masashi Shiga,21.0,73.0,176.0,JPN,Basketball,M
Masashi Shiga,25.0,73.0,176.0,JPN,Basketball,M
Risa Shigetomo,24.0,50.0,168.0,JPN,Athletics,F
Yoshiaki Shikishi,23.0,65.0,176.0,JPN,Swimming,M
Jean Marie Shiley (-Newhouse),16.0,61.0,172.0,USA,Athletics,F
Jean Marie Shiley (-Newhouse),20.0,61.0,172.0,USA,Athletics,F
Wayne Shillington,17.0,70.0,177.0,AUS,Swimming,M
"Shigetaru Tomasu ""Thomas"" Shimada",25.0,77.0,178.0,JPN,Tennis,M
Keigo Shimizu,21.0,60.0,172.0,JPN,Swimming,M
Michiko Shimizu,25.0,45.0,164.0,JPN,Athletics,F
Michiko Shimizu,29.0,45.0,164.0,JPN,Athletics,F
Sakiko Shimizu,24.0,50.0,156.0,JPN,Swimming,F
Shigeto Shimizu,23.0,100.0,197.0,JPN,Basketball,M
"Michael Lyle ""Mike"" Shine",22.0,75.0,183.0,USA,Athletics,M
"Phillip Kent ""Phil"" Shinnick",21.0,82.0,190.0,USA,Athletics,M
Miho Shinoda,16.0,38.0,152.0,JPN,Gymnastics,F
Masako Shinpo,19.0,60.0,164.0,JPN,Athletics,F
Hisatoshi (Masanari-) Shintaku,26.0,60.0,175.0,JPN,Athletics,M
Hisatoshi (Masanari-) Shintaku,30.0,60.0,175.0,JPN,Athletics,M
Kazuya Shiojiri,19.0,53.0,170.0,JPN,Athletics,M
Shinri Shioura,24.0,89.0,188.0,JPN,Swimming,M
Jerry Franklin Shipp,29.0,89.0,198.0,USA,Basketball,M
"Geoffrey Lloyd ""Geoff"" Shipton",19.0,73.0,185.0,AUS,Swimming,M
Kenzo Shirai,19.0,51.0,162.0,JPN,Gymnastics,M
Toshiko Shirasu-Aihara,21.0,47.0,147.0,JPN,Gymnastics,F
Toshiko Shirasu-Aihara,25.0,47.0,147.0,JPN,Gymnastics,F
Dorothy Ada Shirley (-Emerson),21.0,56.0,164.0,GBR,Athletics,F
Dorothy Ada Shirley (-Emerson),29.0,56.0,164.0,GBR,Athletics,F
Eric Shirley,27.0,70.0,180.0,GBR,Athletics,M
Eric Shirley,31.0,70.0,180.0,GBR,Athletics,M
Simon Shirley,22.0,90.0,190.0,AUS,Athletics,M
"Matthew ""Matt"" Shirvington",21.0,80.0,183.0,AUS,Athletics,M
Yuta Shitara,24.0,48.0,167.0,JPN,Athletics,M
Rie Shito,18.0,61.0,165.0,JPN,Swimming,F
"Isobel Blanche Armitage ""Quita"" Shivas (-Barber)",27.0,46.0,159.0,GBR,Athletics,F
"Peter Carlton ""Pete"" Shmock",26.0,120.0,188.0,USA,Athletics,M
Shutaro Shoji,23.0,70.0,170.0,JPN,Basketball,M
Shutaro Shoji,26.0,70.0,170.0,JPN,Basketball,M
Toshio Shoji,24.0,75.0,178.0,JPN,Swimming,M
Sallyanne Short,20.0,54.0,160.0,GBR,Athletics,F
Frank Charles Shorter,24.0,61.0,178.0,USA,Athletics,M
Frank Charles Shorter,28.0,61.0,178.0,USA,Athletics,M
Dana Jayne Shrader (-Butler),16.0,63.0,178.0,USA,Swimming,F
Marley Lynn Shriver (-Tobian),19.0,55.0,169.0,USA,Swimming,F
"Pamela Howard ""Pam"" Shriver (-Shapiro, -Lazenby)",26.0,70.0,183.0,USA,Tennis,F
"Arthur David ""Art"" Shurlock",27.0,75.0,176.0,USA,Gymnastics,M
"Timothy ""Tim"" Shuttleworth",19.0,72.0,192.0,GBR,Swimming,M
Carl Leslie Shy,27.0,77.0,183.0,USA,Basketball,M
Si Tianfeng,24.0,67.0,181.0,CHN,Athletics,M
Si Tianfeng,28.0,67.0,181.0,CHN,Athletics,M
"Jonathan Scott ""Jon"" Sieben",17.0,74.0,176.0,AUS,Swimming,M
"Jonathan Scott ""Jon"" Sieben",22.0,74.0,176.0,AUS,Swimming,M
"Jonathan Scott ""Jon"" Sieben",25.0,74.0,176.0,AUS,Swimming,M
Wolfgang Sieber,22.0,60.0,171.0,GER,Swimming,M
"Jerome Francis ""Jerry"" Siebert",21.0,72.0,185.0,USA,Athletics,M
"Jerome Francis ""Jerry"" Siebert",26.0,72.0,185.0,USA,Athletics,M
Laura Natalie Siegemund,28.0,62.0,168.0,GER,Tennis,F
Josef Siegers,28.0,59.0,169.0,GER,Athletics,M
"Laura Gail ""Lauri"" Siering",19.0,57.0,163.0,USA,Swimming,F
Hans-Heinrich Sievert,22.0,88.0,188.0,GER,Athletics,M
Hans-Heinrich Sievert,26.0,88.0,188.0,GER,Athletics,M
Pauline Sillett,15.0,56.0,160.0,GBR,Swimming,F
"Michael Barnwell ""Mike"" Silliman",24.0,105.0,198.0,USA,Basketball,M
Altobeli Santos da Silva,25.0,60.0,181.0,BRA,Athletics,M
Ana Cludia Trindade Araujo da Silva,16.0,37.0,150.0,BRA,Gymnastics,F
Ansio de Souza Silva,23.0,81.0,183.0,BRA,Athletics,M
Ansio de Souza Silva,27.0,81.0,183.0,BRA,Athletics,M
Fernando Souza da Silva,22.0,82.0,196.0,BRA,Swimming,M
Gabriella Machado e Silva,19.0,53.0,166.0,BRA,Swimming,F
Jonathan Henrique Silva,21.0,84.0,188.0,BRA,Athletics,M
Lucimara Silvestre da Silva,23.0,63.0,174.0,BRA,Athletics,F
Osmiro de Souza Silva,30.0,65.0,182.0,BRA,Athletics,M
Osmiro de Souza Silva,38.0,65.0,182.0,BRA,Athletics,M
Talles Frederico Sousa Silva,24.0,78.0,190.0,BRA,Athletics,M
Edvaldo Valrio da Silva Filho,22.0,78.0,194.0,BRA,Swimming,M
Emily Susan Silver,22.0,70.0,180.0,USA,Swimming,F
L. Jay Silvester,27.0,114.0,191.0,USA,Athletics,M
L. Jay Silvester,31.0,114.0,191.0,USA,Athletics,M
L. Jay Silvester,34.0,114.0,191.0,USA,Athletics,M
L. Jay Silvester,38.0,114.0,191.0,USA,Athletics,M
"Silvia Andrea ""Silvinha"" Santos Luz",21.0,66.0,173.0,BRA,Basketball,F
"Silvia Andrea ""Silvinha"" Santos Luz",25.0,66.0,173.0,BRA,Basketball,F
"Slvia Cristina ""Slvinha"" Gustavo Rocha Valente",22.0,77.0,182.0,BRA,Basketball,F
"Slvia Cristina ""Slvinha"" Gustavo Rocha Valente",30.0,77.0,182.0,BRA,Basketball,F
Slvio Malvezi,24.0,83.0,207.0,BRA,Basketball,M
"David William ""Dave"" Sime",24.0,81.0,189.0,USA,Athletics,M
"Elizabeth Clare ""Lizzie"" Simmonds",17.0,60.0,171.0,GBR,Swimming,F
"Elizabeth Clare ""Lizzie"" Simmonds",21.0,60.0,171.0,GBR,Swimming,F
Ann Linnaea Simmons,19.0,57.0,163.0,USA,Swimming,F
Cale Simmons,25.0,66.0,183.0,USA,Athletics,M
"Floyd Macon Simmons, Jr.",25.0,80.0,183.0,USA,Athletics,M
"Floyd Macon Simmons, Jr.",29.0,80.0,183.0,USA,Athletics,M
"Anthony Derrick ""Tony"" Simmons",27.0,59.0,174.0,GBR,Athletics,M
Charles Otto Simms,24.0,70.0,172.0,USA,Gymnastics,M
Charles Otto Simms,28.0,70.0,172.0,USA,Gymnastics,M
Jos Edvar Simes,21.0,80.0,185.0,BRA,Basketball,M
Jos Edvar Simes,25.0,80.0,185.0,BRA,Basketball,M
Russell Simon,26.0,89.0,196.0,AUS,Basketball,M
Thiago Teixeira Simon,26.0,93.0,184.0,BRA,Swimming,M
"Charles ""Charlie"" Simpkins",24.0,76.0,186.0,USA,Athletics,M
"Charles ""Charlie"" Simpkins",28.0,76.0,186.0,USA,Athletics,M
Alan Simpson,24.0,64.0,178.0,GBR,Athletics,M
George Sidney Simpson,23.0,75.0,180.0,USA,Athletics,M
Janet Mary Simpson (-Clerc),20.0,65.0,166.0,GBR,Athletics,F
Janet Mary Simpson (-Clerc),24.0,65.0,166.0,GBR,Athletics,F
Janet Mary Simpson (-Clerc),27.0,65.0,166.0,GBR,Athletics,F
Jemma Louise Simpson,24.0,56.0,168.0,GBR,Athletics,F
Juliene Simpson (Brazinski-),23.0,80.0,170.0,USA,Basketball,F
Sam Simpson,24.0,70.0,167.0,AUS,Gymnastics,M
Edward Sinclair,19.0,80.0,188.0,GBR,Swimming,M
Ian Douglas Sinfield,25.0,78.0,187.0,AUS,Athletics,M
Joachim Singer,21.0,70.0,176.0,GER,Athletics,M
Roland Eugene Sink,22.0,64.0,170.0,USA,Athletics,M
Jilen Christine Siroky,14.0,55.0,160.0,USA,Swimming,F
Peter Sitt,22.0,76.0,189.0,GER,Swimming,M
John Franz Sittig,23.0,59.0,170.0,USA,Athletics,M
Leo Allan Sjogren (Sjgren-),38.0,75.0,185.0,USA,Athletics,M
Leo Allan Sjogren (Sjgren-),42.0,75.0,185.0,USA,Athletics,M
Lesley-Ann Patricia Skeete (-Varley),21.0,54.0,166.0,GBR,Athletics,F
Lesley-Ann Patricia Skeete (-Varley),25.0,54.0,166.0,GBR,Athletics,F
Lisa Maree Skinner,15.0,46.0,155.0,AUS,Gymnastics,F
Lisa Maree Skinner,19.0,46.0,155.0,AUS,Gymnastics,F
Lisa Maree Skinner,23.0,46.0,155.0,AUS,Gymnastics,F
Lynn Ellen Skrifvars (-Nelson),21.0,59.0,173.0,USA,Swimming,F
Frances Mary Slaap,19.0,64.0,175.0,GBR,Athletics,F
Frances Mary Slaap,23.0,64.0,175.0,GBR,Athletics,F
Richard Charles Slaney,28.0,120.0,201.0,GBR,Athletics,M
Allana Amy Slater,16.0,50.0,155.0,AUS,Gymnastics,F
Allana Amy Slater,20.0,50.0,155.0,AUS,Gymnastics,F
Barbara J. Slater,17.0,48.0,157.0,GBR,Gymnastics,F
Helen Mary Slatter,18.0,67.0,175.0,GBR,Swimming,F
Helen Mary Slatter,22.0,67.0,175.0,GBR,Swimming,F
Helen Mary Slatter,26.0,67.0,175.0,GBR,Swimming,F
"Gillian ""Jill"" Slattery",19.0,68.0,178.0,GBR,Swimming,F
"Gillian ""Jill"" Slattery",23.0,68.0,178.0,GBR,Swimming,F
"Debra ""Debbie"" Slimmon",21.0,80.0,183.0,AUS,Basketball,F
Bridget Elizabeth Sloan,16.0,47.0,150.0,USA,Gymnastics,F
"Richard Donald ""Rick"" Sloan",21.0,81.0,186.0,USA,Athletics,M
Wendy Sly (Smith-),24.0,52.0,168.0,GBR,Athletics,F
Wendy Sly (Smith-),28.0,52.0,168.0,GBR,Athletics,F
Robert Harold Smallwood,21.0,79.0,186.0,USA,Athletics,M
"Kathryn Jane ""Kathy"" Smallwood-Cook",20.0,64.0,180.0,GBR,Athletics,F
